id,name,score1,score2
7424,Student_7424,86,54
7425,Student_7425,82,66
7426,Student_7426,95,85
7427,Student_7427,50,55
7428,Student_7428,97,74
7429,Student_7429,84,75
7430,Student_7430,56,53
7431,Student_7431,62,71
7432,Student_7432,58,99
7433,Student_7433,95,78
7434,Student_7434,50,94
7435,Student_7435,88,91
7436,Student_7436,92,75
7437,Student_7437,95,76
7438,Student_7438,57,80
7439,Student_7439,60,76
7440,Student_7440,69,65
7441,Student_7441,78,64
7442,Student_7442,95,100
7443,Student_7443,50,83
7444,Student_7444,59,69
7445,Student_7445,71,95
7446,Student_7446,81,83
7447,Student_7447,98,53
7448,Student_7448,97,81
7449,Student_7449,79,84
7450,Student_7450,78,57
7451,Student_7451,72,85
7452,Student_7452,50,60
7453,Student_7453,50,82
7454,Student_7454,92,82
7455,Student_7455,85,79
7456,Student_7456,89,64
7457,Student_7457,50,96
7458,Student_7458,52,62
7459,Student_7459,68,57
7460,Student_7460,94,63
7461,Student_7461,85,95
7462,Student_7462,54,53
7463,Student_7463,59,87
7464,Student_7464,66,96
7465,Student_7465,70,61
7466,Student_7466,60,50
7467,Student_7467,91,90
7468,Student_7468,87,61
7469,Student_7469,74,73
7470,Student_7470,55,61
7471,Student_7471,61,85
7472,Student_7472,85,85
7473,Student_7473,73,75
7474,Student_7474,82,60
7475,Student_7475,94,78
7476,Student_7476,57,100
7477,Student_7477,95,73
7478,Student_7478,84,80
7479,Student_7479,65,72
7480,Student_7480,94,66
7481,Student_7481,54,95
7482,Student_7482,50,85
7483,Student_7483,64,64
7484,Student_7484,86,69
7485,Student_7485,81,57
7486,Student_7486,57,69
7487,Student_7487,100,79
7488,Student_7488,68,81
7489,Student_7489,90,73
7490,Student_7490,61,77
7491,Student_7491,98,86
7492,Student_7492,55,61
7493,Student_7493,91,68
7494,Student_7494,98,74
7495,Student_7495,63,56
7496,Student_7496,53,69
7497,Student_7497,64,99
7498,Student_7498,98,54
7499,Student_7499,86,70
7500,Student_7500,66,61
7501,Student_7501,72,70
7502,Student_7502,99,53
7503,Student_7503,54,92
7504,Student_7504,81,71
7505,Student_7505,54,51
7506,Student_7506,70,60
7507,Student_7507,86,92
7508,Student_7508,56,89
7509,Student_7509,57,72
7510,Student_7510,54,92
7511,Student_7511,98,79
7512,Student_7512,51,79
7513,Student_7513,100,80
7514,Student_7514,69,100
7515,Student_7515,56,80
7516,Student_7516,56,61
7517,Student_7517,66,76
7518,Student_7518,74,67
7519,Student_7519,79,50
7520,Student_7520,54,59
7521,Student_7521,50,90
7522,Student_7522,74,97
7523,Student_7523,95,52
7524,Student_7524,58,83
7525,Student_7525,65,86
7526,Student_7526,85,52
7527,Student_7527,60,62
7528,Student_7528,71,51
7529,Student_7529,98,90
7530,Student_7530,82,58
7531,Student_7531,50,62
7532,Student_7532,59,78
7533,Student_7533,56,60
7534,Student_7534,54,57
7535,Student_7535,74,85
7536,Student_7536,53,94
7537,Student_7537,65,93
7538,Student_7538,50,88
7539,Student_7539,85,68
7540,Student_7540,54,52
7541,Student_7541,67,58
7542,Student_7542,54,92
7543,Student_7543,72,83
7544,Student_7544,66,96
7545,Student_7545,61,79
7546,Student_7546,70,57
7547,Student_7547,67,57
7548,Student_7548,97,94
7549,Student_7549,65,95
7550,Student_7550,62,76
7551,Student_7551,58,91
7552,Student_7552,98,99
7553,Student_7553,97,58
7554,Student_7554,96,59
7555,Student_7555,83,87
7556,Student_7556,59,76
7557,Student_7557,56,82
7558,Student_7558,63,64
7559,Student_7559,61,100
7560,Student_7560,74,73
7561,Student_7561,74,65
7562,Student_7562,84,82
7563,Student_7563,90,57
7564,Student_7564,83,68
7565,Student_7565,65,55
7566,Student_7566,70,86
7567,Student_7567,65,80
7568,Student_7568,96,61
7569,Student_7569,53,76
7570,Student_7570,82,92
7571,Student_7571,72,78
7572,Student_7572,97,80
7573,Student_7573,75,54
7574,Student_7574,66,95
7575,Student_7575,89,76
7576,Student_7576,90,97
7577,Student_7577,81,97
7578,Student_7578,60,72
7579,Student_7579,66,71
7580,Student_7580,53,100
7581,Student_7581,60,51
7582,Student_7582,54,52
7583,Student_7583,52,62
7584,Student_7584,67,93
7585,Student_7585,66,91
7586,Student_7586,65,76
7587,Student_7587,84,55
7588,Student_7588,64,92
7589,Student_7589,97,67
7590,Student_7590,70,84
7591,Student_7591,63,77
7592,Student_7592,55,56
7593,Student_7593,85,82
7594,Student_7594,61,53
7595,Student_7595,51,70
7596,Student_7596,50,95
7597,Student_7597,71,85
7598,Student_7598,72,57
7599,Student_7599,75,59
7600,Student_7600,68,90
7601,Student_7601,53,81
7602,Student_7602,90,77
7603,Student_7603,82,91
7604,Student_7604,92,61
7605,Student_7605,86,71
7606,Student_7606,53,66
7607,Student_7607,63,56
7608,Student_7608,68,74
7609,Student_7609,68,80
7610,Student_7610,60,95
7611,Student_7611,54,56
7612,Student_7612,78,50
7613,Student_7613,73,66
7614,Student_7614,75,72
7615,Student_7615,66,56
7616,Student_7616,53,62
7617,Student_7617,54,59
7618,Student_7618,52,72
7619,Student_7619,87,88
7620,Student_7620,79,84
7621,Student_7621,88,69
7622,Student_7622,50,66
7623,Student_7623,79,59
7624,Student_7624,64,91
7625,Student_7625,62,81
7626,Student_7626,93,70
7627,Student_7627,52,79
7628,Student_7628,51,62
7629,Student_7629,85,51
7630,Student_7630,88,86
7631,Student_7631,89,73
7632,Student_7632,64,61
7633,Student_7633,77,70
7634,Student_7634,76,62
7635,Student_7635,58,53
7636,Student_7636,58,71
7637,Student_7637,74,90
7638,Student_7638,52,57
7639,Student_7639,89,71
7640,Student_7640,85,81
7641,Student_7641,98,99
7642,Student_7642,99,89
7643,Student_7643,89,84
7644,Student_7644,69,72
7645,Student_7645,60,63
7646,Student_7646,79,50
7647,Student_7647,89,86
7648,Student_7648,67,87
7649,Student_7649,51,50
7650,Student_7650,91,96
7651,Student_7651,74,54
7652,Student_7652,66,60
7653,Student_7653,95,53
7654,Student_7654,75,57
7655,Student_7655,98,68
7656,Student_7656,85,66
7657,Student_7657,93,58
7658,Student_7658,100,75
7659,Student_7659,64,88
7660,Student_7660,51,75
7661,Student_7661,77,73
7662,Student_7662,57,92
7663,Student_7663,77,94
7664,Student_7664,97,94
7665,Student_7665,80,93
7666,Student_7666,73,67
7667,Student_7667,60,88
7668,Student_7668,86,85
7669,Student_7669,78,95
7670,Student_7670,84,96
7671,Student_7671,68,75
7672,Student_7672,75,86
7673,Student_7673,81,51
7674,Student_7674,82,83
7675,Student_7675,58,83
7676,Student_7676,100,56
7677,Student_7677,50,75
7678,Student_7678,68,86
7679,Student_7679,54,75
7680,Student_7680,53,72
7681,Student_7681,54,81
7682,Student_7682,98,91
7683,Student_7683,79,91
7684,Student_7684,70,99
7685,Student_7685,81,96
7686,Student_7686,90,72
7687,Student_7687,70,82
7688,Student_7688,87,68
7689,Student_7689,84,73
7690,Student_7690,95,97
7691,Student_7691,80,78
7692,Student_7692,92,52
7693,Student_7693,78,76
7694,Student_7694,93,97
7695,Student_7695,97,64
7696,Student_7696,58,59
7697,Student_7697,51,72
7698,Student_7698,52,57
7699,Student_7699,69,76
7700,Student_7700,56,61
7701,Student_7701,85,86
7702,Student_7702,92,92
7703,Student_7703,57,99
7704,Student_7704,76,100
7705,Student_7705,91,97
7706,Student_7706,78,54
7707,Student_7707,88,74
7708,Student_7708,87,50
7709,Student_7709,92,51
7710,Student_7710,87,51
7711,Student_7711,76,59
7712,Student_7712,71,53
7713,Student_7713,60,55
7714,Student_7714,85,59
7715,Student_7715,85,68
7716,Student_7716,85,67
7717,Student_7717,65,77
7718,Student_7718,88,50
7719,Student_7719,63,51
7720,Student_7720,71,99
7721,Student_7721,64,76
7722,Student_7722,54,52
7723,Student_7723,65,54
7724,Student_7724,59,100
7725,Student_7725,65,86
7726,Student_7726,74,51
7727,Student_7727,73,79
7728,Student_7728,53,91
7729,Student_7729,73,69
7730,Student_7730,51,80
7731,Student_7731,85,95
7732,Student_7732,99,71
7733,Student_7733,97,93
7734,Student_7734,100,90
7735,Student_7735,50,93
7736,Student_7736,58,79
7737,Student_7737,76,64
7738,Student_7738,56,84
7739,Student_7739,60,80
7740,Student_7740,61,96
7741,Student_7741,64,57
7742,Student_7742,84,57
7743,Student_7743,67,88
7744,Student_7744,58,58
7745,Student_7745,97,95
7746,Student_7746,74,76
7747,Student_7747,73,95
7748,Student_7748,59,69
7749,Student_7749,87,90
7750,Student_7750,72,74
7751,Student_7751,58,51
7752,Student_7752,54,63
7753,Student_7753,81,93
7754,Student_7754,60,80
7755,Student_7755,61,87
7756,Student_7756,77,77
7757,Student_7757,71,70
7758,Student_7758,54,73
7759,Student_7759,93,71
7760,Student_7760,58,82
7761,Student_7761,57,51
7762,Student_7762,65,67
7763,Student_7763,55,83
7764,Student_7764,88,53
7765,Student_7765,94,57
7766,Student_7766,98,68
7767,Student_7767,75,97
7768,Student_7768,75,96
7769,Student_7769,79,70
7770,Student_7770,59,57
7771,Student_7771,56,54
7772,Student_7772,87,65
7773,Student_7773,91,58
7774,Student_7774,93,98
7775,Student_7775,91,79
7776,Student_7776,98,64
7777,Student_7777,55,58
7778,Student_7778,77,91
7779,Student_7779,54,67
7780,Student_7780,84,97
7781,Student_7781,58,67
7782,Student_7782,78,83
7783,Student_7783,51,56
7784,Student_7784,65,79
7785,Student_7785,90,62
7786,Student_7786,97,80
7787,Student_7787,91,80
7788,Student_7788,80,69
7789,Student_7789,54,62
7790,Student_7790,61,50
7791,Student_7791,84,88
7792,Student_7792,70,72
7793,Student_7793,100,79
7794,Student_7794,62,70
7795,Student_7795,98,70
7796,Student_7796,77,65
7797,Student_7797,99,59
7798,Student_7798,55,99
7799,Student_7799,90,67
7800,Student_7800,51,53
7801,Student_7801,72,50
7802,Student_7802,59,87
7803,Student_7803,72,68
7804,Student_7804,81,74
7805,Student_7805,100,98
7806,Student_7806,74,82
7807,Student_7807,100,84
7808,Student_7808,78,99
7809,Student_7809,77,53
7810,Student_7810,99,99
7811,Student_7811,99,51
7812,Student_7812,58,88
7813,Student_7813,82,75
7814,Student_7814,96,60
7815,Student_7815,51,51
7816,Student_7816,72,86
7817,Student_7817,53,83
7818,Student_7818,82,83
7819,Student_7819,98,90
7820,Student_7820,53,55
7821,Student_7821,86,97
7822,Student_7822,54,66
7823,Student_7823,93,99
7824,Student_7824,60,55
7825,Student_7825,50,50
7826,Student_7826,53,80
7827,Student_7827,77,62
7828,Student_7828,86,69
7829,Student_7829,58,80
7830,Student_7830,94,92
7831,Student_7831,60,57
7832,Student_7832,62,86
7833,Student_7833,67,79
7834,Student_7834,90,79
7835,Student_7835,86,50
7836,Student_7836,90,79
7837,Student_7837,69,56
7838,Student_7838,51,79
7839,Student_7839,85,67
7840,Student_7840,98,62
7841,Student_7841,86,77
7842,Student_7842,83,89
7843,Student_7843,75,86
7844,Student_7844,80,53
7845,Student_7845,79,67
7846,Student_7846,83,56
7847,Student_7847,80,60
7848,Student_7848,77,100
7849,Student_7849,96,92
7850,Student_7850,97,92
7851,Student_7851,96,61
7852,Student_7852,61,58
7853,Student_7853,68,62
7854,Student_7854,62,54
7855,Student_7855,82,85
7856,Student_7856,56,82
7857,Student_7857,81,84
7858,Student_7858,64,97
7859,Student_7859,57,66
7860,Student_7860,61,88
7861,Student_7861,68,87
7862,Student_7862,94,77
7863,Student_7863,60,85
7864,Student_7864,63,56
7865,Student_7865,54,58
7866,Student_7866,97,89
7867,Student_7867,99,63
7868,Student_7868,57,75
7869,Student_7869,62,50
7870,Student_7870,99,68
7871,Student_7871,64,67
7872,Student_7872,92,68
7873,Student_7873,55,65
7874,Student_7874,86,95
7875,Student_7875,70,80
7876,Student_7876,75,81
7877,Student_7877,62,100
7878,Student_7878,55,60
7879,Student_7879,67,71
7880,Student_7880,92,78
7881,Student_7881,53,77
7882,Student_7882,90,59
7883,Student_7883,70,59
7884,Student_7884,89,67
7885,Student_7885,77,67
7886,Student_7886,51,65
7887,Student_7887,57,70
7888,Student_7888,66,81
7889,Student_7889,94,65
7890,Student_7890,53,51
7891,Student_7891,53,53
7892,Student_7892,66,68
7893,Student_7893,68,77
7894,Student_7894,82,85
7895,Student_7895,90,51
7896,Student_7896,89,77
7897,Student_7897,92,78
7898,Student_7898,90,87
7899,Student_7899,53,82
7900,Student_7900,92,53
7901,Student_7901,87,89
7902,Student_7902,55,58
7903,Student_7903,51,81
7904,Student_7904,63,75
7905,Student_7905,79,65
7906,Student_7906,55,81
7907,Student_7907,56,51
7908,Student_7908,100,87
7909,Student_7909,60,89
7910,Student_7910,91,94
7911,Student_7911,89,96
7912,Student_7912,72,83
7913,Student_7913,95,67
7914,Student_7914,94,61
7915,Student_7915,97,52
7916,Student_7916,87,58
7917,Student_7917,75,79
7918,Student_7918,63,99
7919,Student_7919,88,65
7920,Student_7920,100,55
7921,Student_7921,79,99
7922,Student_7922,54,73
7923,Student_7923,50,62
7924,Student_7924,99,53
7925,Student_7925,54,56
7926,Student_7926,95,58
7927,Student_7927,52,86
7928,Student_7928,61,87
7929,Student_7929,96,67
7930,Student_7930,59,71
7931,Student_7931,87,87
7932,Student_7932,87,56
7933,Student_7933,95,85
7934,Student_7934,78,66
7935,Student_7935,73,68
7936,Student_7936,74,88
7937,Student_7937,76,85
7938,Student_7938,54,86
7939,Student_7939,53,70
7940,Student_7940,87,76
7941,Student_7941,89,99
7942,Student_7942,68,74
7943,Student_7943,88,70
7944,Student_7944,83,87
7945,Student_7945,86,92
7946,Student_7946,84,94
7947,Student_7947,62,78
7948,Student_7948,74,94
7949,Student_7949,65,100
7950,Student_7950,84,74
7951,Student_7951,65,84
7952,Student_7952,79,78
7953,Student_7953,71,50
7954,Student_7954,71,86
7955,Student_7955,73,72
7956,Student_7956,69,96
7957,Student_7957,75,90
7958,Student_7958,52,93
7959,Student_7959,63,78
7960,Student_7960,80,94
7961,Student_7961,58,91
7962,Student_7962,57,91
7963,Student_7963,50,83
7964,Student_7964,65,93
7965,Student_7965,66,77
7966,Student_7966,61,64
7967,Student_7967,91,56
7968,Student_7968,100,88
7969,Student_7969,92,92
7970,Student_7970,56,63
7971,Student_7971,91,92
7972,Student_7972,51,93
7973,Student_7973,100,79
7974,Student_7974,100,80
7975,Student_7975,71,75
7976,Student_7976,97,74
7977,Student_7977,51,81
7978,Student_7978,100,55
7979,Student_7979,63,98
7980,Student_7980,92,94
7981,Student_7981,56,59
7982,Student_7982,73,91
7983,Student_7983,61,75
7984,Student_7984,55,80
7985,Student_7985,58,64
7986,Student_7986,93,89
7987,Student_7987,61,62
7988,Student_7988,86,67
7989,Student_7989,77,97
7990,Student_7990,93,60
7991,Student_7991,90,91
7992,Student_7992,100,67
7993,Student_7993,65,67
7994,Student_7994,61,80
7995,Student_7995,90,80
7996,Student_7996,90,83
7997,Student_7997,86,86
7998,Student_7998,76,83
7999,Student_7999,63,75
8000,Student_8000,60,86
8001,Student_8001,92,52
8002,Student_8002,84,77
8003,Student_8003,67,73
8004,Student_8004,65,96
8005,Student_8005,82,85
8006,Student_8006,88,92
8007,Student_8007,98,76
8008,Student_8008,100,61
8009,Student_8009,54,76
8010,Student_8010,76,72
8011,Student_8011,72,79
8012,Student_8012,74,90
8013,Student_8013,72,54
8014,Student_8014,80,77
8015,Student_8015,92,73
8016,Student_8016,92,60
8017,Student_8017,74,59
8018,Student_8018,76,50
8019,Student_8019,98,90
8020,Student_8020,91,75
8021,Student_8021,82,98
8022,Student_8022,100,76
8023,Student_8023,94,93
8024,Student_8024,76,81
8025,Student_8025,87,70
8026,Student_8026,79,55
8027,Student_8027,78,73
8028,Student_8028,56,97
8029,Student_8029,83,60
8030,Student_8030,91,69
8031,Student_8031,73,81
8032,Student_8032,86,95
8033,Student_8033,53,83
8034,Student_8034,72,99
8035,Student_8035,64,52
8036,Student_8036,97,70
8037,Student_8037,77,100
8038,Student_8038,87,78
8039,Student_8039,68,66
8040,Student_8040,84,69
8041,Student_8041,92,59
8042,Student_8042,61,84
8043,Student_8043,97,60
8044,Student_8044,78,77
8045,Student_8045,68,80
8046,Student_8046,73,98
8047,Student_8047,89,65
8048,Student_8048,69,90
8049,Student_8049,75,95
8050,Student_8050,71,99
8051,Student_8051,94,84
8052,Student_8052,99,56
8053,Student_8053,87,69
8054,Student_8054,56,61
8055,Student_8055,63,58
8056,Student_8056,58,79
8057,Student_8057,64,85
8058,Student_8058,77,76
8059,Student_8059,77,98
8060,Student_8060,60,96
8061,Student_8061,63,93
8062,Student_8062,83,81
8063,Student_8063,68,85
8064,Student_8064,72,65
8065,Student_8065,67,72
8066,Student_8066,73,81
8067,Student_8067,60,62
8068,Student_8068,51,88
8069,Student_8069,66,100
8070,Student_8070,94,59
8071,Student_8071,56,95
8072,Student_8072,50,74
8073,Student_8073,69,93
8074,Student_8074,67,60
8075,Student_8075,63,59
8076,Student_8076,60,66
8077,Student_8077,97,98
8078,Student_8078,80,70
8079,Student_8079,78,80
8080,Student_8080,99,100
8081,Student_8081,51,76
8082,Student_8082,89,53
8083,Student_8083,91,86
8084,Student_8084,95,89
8085,Student_8085,52,91
8086,Student_8086,92,97
8087,Student_8087,61,71
8088,Student_8088,72,99
8089,Student_8089,58,74
8090,Student_8090,72,50
8091,Student_8091,91,95
8092,Student_8092,53,79
8093,Student_8093,60,54
8094,Student_8094,54,92
8095,Student_8095,90,91
8096,Student_8096,65,60
8097,Student_8097,70,79
8098,Student_8098,58,89
8099,Student_8099,59,79
8100,Student_8100,75,67
8101,Student_8101,86,59
8102,Student_8102,69,93
8103,Student_8103,87,70
8104,Student_8104,79,77
8105,Student_8105,63,94
8106,Student_8106,97,55
8107,Student_8107,87,54
8108,Student_8108,84,87
8109,Student_8109,62,95
8110,Student_8110,67,90
8111,Student_8111,73,93
8112,Student_8112,99,87
8113,Student_8113,76,50
8114,Student_8114,79,61
8115,Student_8115,93,50
8116,Student_8116,97,90
8117,Student_8117,59,62
8118,Student_8118,67,80
8119,Student_8119,97,55
8120,Student_8120,68,60
8121,Student_8121,53,83
8122,Student_8122,72,59
8123,Student_8123,53,74
8124,Student_8124,63,77
8125,Student_8125,90,52
8126,Student_8126,52,79
8127,Student_8127,75,81
8128,Student_8128,54,65
8129,Student_8129,70,73
8130,Student_8130,97,60
8131,Student_8131,95,69
8132,Student_8132,77,76
8133,Student_8133,83,98
8134,Student_8134,99,92
8135,Student_8135,77,71
8136,Student_8136,54,51
8137,Student_8137,81,57
8138,Student_8138,81,72
8139,Student_8139,52,94
8140,Student_8140,62,91
8141,Student_8141,71,79
8142,Student_8142,79,97
8143,Student_8143,87,50
8144,Student_8144,54,72
8145,Student_8145,97,95
8146,Student_8146,70,99
8147,Student_8147,100,94
8148,Student_8148,64,89
8149,Student_8149,97,85
8150,Student_8150,91,83
8151,Student_8151,90,76
8152,Student_8152,94,90
8153,Student_8153,95,95
8154,Student_8154,60,100
8155,Student_8155,87,79
8156,Student_8156,62,68
8157,Student_8157,97,88
8158,Student_8158,79,95
8159,Student_8159,95,61
8160,Student_8160,91,91
8161,Student_8161,77,98
8162,Student_8162,88,75
8163,Student_8163,51,85
8164,Student_8164,93,59
8165,Student_8165,63,76
8166,Student_8166,52,63
8167,Student_8167,100,52
8168,Student_8168,70,75
8169,Student_8169,80,58
8170,Student_8170,78,76
8171,Student_8171,83,52
8172,Student_8172,72,63
8173,Student_8173,97,90
8174,Student_8174,78,71
8175,Student_8175,77,68
8176,Student_8176,100,97
8177,Student_8177,78,94
8178,Student_8178,86,100
8179,Student_8179,82,53
8180,Student_8180,53,59
8181,Student_8181,55,100
8182,Student_8182,79,100
8183,Student_8183,70,97
8184,Student_8184,66,64
8185,Student_8185,61,78
8186,Student_8186,78,55
8187,Student_8187,52,81
8188,Student_8188,77,55
8189,Student_8189,68,61
8190,Student_8190,85,98
8191,Student_8191,70,78
8192,Student_8192,53,87
8193,Student_8193,66,90
8194,Student_8194,84,57
8195,Student_8195,99,73
8196,Student_8196,86,81
8197,Student_8197,97,73
8198,Student_8198,52,82
8199,Student_8199,68,66
8200,Student_8200,61,52
8201,Student_8201,99,74
8202,Student_8202,58,56
8203,Student_8203,57,69
8204,Student_8204,71,80
8205,Student_8205,89,95
8206,Student_8206,68,78
8207,Student_8207,67,58
8208,Student_8208,63,97
8209,Student_8209,55,67
8210,Student_8210,97,93
8211,Student_8211,59,79
8212,Student_8212,84,65
8213,Student_8213,87,51
8214,Student_8214,92,58
8215,Student_8215,75,97
8216,Student_8216,77,52
8217,Student_8217,74,70
8218,Student_8218,79,82
8219,Student_8219,50,52
8220,Student_8220,89,99
8221,Student_8221,55,62
8222,Student_8222,71,71
8223,Student_8223,77,50
8224,Student_8224,59,80
8225,Student_8225,50,66
8226,Student_8226,63,79
8227,Student_8227,70,94
8228,Student_8228,95,77
8229,Student_8229,65,68
8230,Student_8230,93,51
8231,Student_8231,83,63
8232,Student_8232,76,97
8233,Student_8233,74,50
8234,Student_8234,52,94
8235,Student_8235,79,63
8236,Student_8236,64,78
8237,Student_8237,79,53
8238,Student_8238,69,53
8239,Student_8239,100,79
8240,Student_8240,100,93
8241,Student_8241,87,65
8242,Student_8242,60,77
8243,Student_8243,76,78
8244,Student_8244,76,65
8245,Student_8245,96,58
8246,Student_8246,62,73
8247,Student_8247,74,98
8248,Student_8248,61,69
8249,Student_8249,69,84
8250,Student_8250,95,69
8251,Student_8251,98,94
8252,Student_8252,70,64
8253,Student_8253,62,67
8254,Student_8254,63,78
8255,Student_8255,57,83
8256,Student_8256,63,56
8257,Student_8257,94,54
8258,Student_8258,55,94
8259,Student_8259,73,69
8260,Student_8260,58,84
8261,Student_8261,93,57
8262,Student_8262,79,50
8263,Student_8263,97,59
8264,Student_8264,66,90
8265,Student_8265,76,59
8266,Student_8266,56,64
8267,Student_8267,76,84
8268,Student_8268,80,92
8269,Student_8269,85,50
8270,Student_8270,74,57
8271,Student_8271,59,67
8272,Student_8272,73,82
8273,Student_8273,54,78
8274,Student_8274,82,83
8275,Student_8275,99,64
8276,Student_8276,84,72
8277,Student_8277,85,50
8278,Student_8278,83,78
8279,Student_8279,100,50
8280,Student_8280,91,54
8281,Student_8281,98,90
8282,Student_8282,60,57
8283,Student_8283,83,94
8284,Student_8284,83,90
8285,Student_8285,91,81
8286,Student_8286,57,74
8287,Student_8287,81,53
8288,Student_8288,99,61
8289,Student_8289,63,51
8290,Student_8290,91,96
8291,Student_8291,85,100
8292,Student_8292,80,84
8293,Student_8293,53,78
8294,Student_8294,92,53
8295,Student_8295,96,69
8296,Student_8296,57,89
8297,Student_8297,99,57
8298,Student_8298,67,62
8299,Student_8299,63,87
8300,Student_8300,53,92
8301,Student_8301,97,89
8302,Student_8302,54,88
8303,Student_8303,56,72
8304,Student_8304,98,89
8305,Student_8305,77,80
8306,Student_8306,90,86
8307,Student_8307,87,85
8308,Student_8308,90,53
8309,Student_8309,77,69
8310,Student_8310,99,78
8311,Student_8311,75,98
8312,Student_8312,90,97
8313,Student_8313,56,73
8314,Student_8314,87,96
8315,Student_8315,51,58
8316,Student_8316,65,98
8317,Student_8317,56,52
8318,Student_8318,76,63
8319,Student_8319,78,78
8320,Student_8320,55,61
8321,Student_8321,65,89
8322,Student_8322,90,93
8323,Student_8323,94,66
8324,Student_8324,94,100
8325,Student_8325,87,63
8326,Student_8326,94,87
8327,Student_8327,55,81
8328,Student_8328,81,98
8329,Student_8329,71,83
8330,Student_8330,94,77
8331,Student_8331,86,65
8332,Student_8332,98,94
8333,Student_8333,83,81
8334,Student_8334,100,72
8335,Student_8335,82,96
8336,Student_8336,69,88
8337,Student_8337,83,91
8338,Student_8338,91,56
8339,Student_8339,91,92
8340,Student_8340,66,78
8341,Student_8341,56,56
8342,Student_8342,63,90
8343,Student_8343,64,59
8344,Student_8344,77,92
8345,Student_8345,93,77
8346,Student_8346,69,84
8347,Student_8347,61,62
8348,Student_8348,59,78
8349,Student_8349,53,62
8350,Student_8350,87,69
8351,Student_8351,62,98
8352,Student_8352,75,50
8353,Student_8353,55,98
8354,Student_8354,68,72
8355,Student_8355,70,83
8356,Student_8356,91,81
8357,Student_8357,91,100
8358,Student_8358,61,74
8359,Student_8359,63,82
8360,Student_8360,68,59
8361,Student_8361,67,81
8362,Student_8362,81,97
8363,Student_8363,51,70
8364,Student_8364,51,94
8365,Student_8365,70,95
8366,Student_8366,80,79
8367,Student_8367,82,64
8368,Student_8368,79,81
8369,Student_8369,81,78
8370,Student_8370,65,76
8371,Student_8371,84,62
8372,Student_8372,78,60
8373,Student_8373,77,76
8374,Student_8374,95,85
8375,Student_8375,91,91
8376,Student_8376,50,83
8377,Student_8377,82,83
8378,Student_8378,89,77
8379,Student_8379,90,72
8380,Student_8380,90,87
8381,Student_8381,86,88
8382,Student_8382,79,54
8383,Student_8383,80,75
8384,Student_8384,70,78
8385,Student_8385,80,52
8386,Student_8386,76,50
8387,Student_8387,62,55
8388,Student_8388,60,64
8389,Student_8389,79,97
8390,Student_8390,79,70
8391,Student_8391,91,55
8392,Student_8392,62,68
8393,Student_8393,83,87
8394,Student_8394,79,72
8395,Student_8395,91,98
8396,Student_8396,99,60
8397,Student_8397,94,85
8398,Student_8398,83,57
8399,Student_8399,64,71
8400,Student_8400,57,63
8401,Student_8401,51,76
8402,Student_8402,66,62
8403,Student_8403,86,79
8404,Student_8404,89,74
8405,Student_8405,82,72
8406,Student_8406,75,63
8407,Student_8407,90,82
8408,Student_8408,92,65
8409,Student_8409,87,64
8410,Student_8410,61,70
8411,Student_8411,82,67
8412,Student_8412,52,95
8413,Student_8413,79,67
8414,Student_8414,91,76
8415,Student_8415,50,83
8416,Student_8416,94,53
8417,Student_8417,99,91
8418,Student_8418,88,59
8419,Student_8419,83,60
8420,Student_8420,70,62
8421,Student_8421,51,74
8422,Student_8422,57,99
8423,Student_8423,91,69
8424,Student_8424,81,90
8425,Student_8425,67,96
8426,Student_8426,66,97
8427,Student_8427,99,74
8428,Student_8428,60,79
8429,Student_8429,93,100
8430,Student_8430,60,92
8431,Student_8431,91,79
8432,Student_8432,56,58
8433,Student_8433,81,92
8434,Student_8434,63,57
8435,Student_8435,66,67
8436,Student_8436,64,95
8437,Student_8437,97,80
8438,Student_8438,75,70
8439,Student_8439,64,65
8440,Student_8440,56,84
8441,Student_8441,80,63
8442,Student_8442,68,60
8443,Student_8443,50,62
8444,Student_8444,52,99
8445,Student_8445,100,68
8446,Student_8446,55,96
8447,Student_8447,89,50
8448,Student_8448,56,71
8449,Student_8449,97,67
8450,Student_8450,76,71
8451,Student_8451,91,89
8452,Student_8452,93,53
8453,Student_8453,98,72
8454,Student_8454,83,58
8455,Student_8455,67,87
8456,Student_8456,98,53
8457,Student_8457,99,71
8458,Student_8458,60,96
8459,Student_8459,76,90
8460,Student_8460,78,86
8461,Student_8461,76,84
8462,Student_8462,56,82
8463,Student_8463,78,94
8464,Student_8464,98,95
8465,Student_8465,78,68
8466,Student_8466,54,98
8467,Student_8467,67,88
8468,Student_8468,90,88
8469,Student_8469,96,98
8470,Student_8470,69,55
8471,Student_8471,72,98
8472,Student_8472,61,65
8473,Student_8473,67,79
8474,Student_8474,54,50
8475,Student_8475,57,76
8476,Student_8476,69,97
8477,Student_8477,57,52
8478,Student_8478,78,55
8479,Student_8479,76,54
8480,Student_8480,96,86
8481,Student_8481,100,84
8482,Student_8482,71,76
8483,Student_8483,56,94
8484,Student_8484,99,86
8485,Student_8485,96,70
8486,Student_8486,76,81
8487,Student_8487,88,85
8488,Student_8488,52,99
8489,Student_8489,85,97
8490,Student_8490,54,99
8491,Student_8491,70,75
8492,Student_8492,94,77
8493,Student_8493,54,94
8494,Student_8494,80,67
8495,Student_8495,65,91
8496,Student_8496,76,84
8497,Student_8497,80,50
8498,Student_8498,75,77
8499,Student_8499,89,95
